Order Date,Product Name,Quantity
11/06/2017,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,2
11/06/2017,SanDisk Cruzer 64 GB USB Flash Drive,3
2/14/2016,Panasonic KP-150 Electric Pencil Sharpener,7
07/09/2014,Avery 49,1
07/09/2014,Wilson Jones Leather-Like Binders with DublLock Round Rings,6
07/09/2014,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",4
1/30/2016,Xerox 1943,4
9/22/2016,"Sortfiler Multipurpose Personal File Organizer, Black",6
12/22/2017,Kensington Expert Mouse Optical USB Trackball for PC or Mac,5
09/02/2016,Hewlett Packard 610 Color Digital Copier / Printer,2
08/02/2015,Balt Split Level Computer Training Table,4
11/21/2015,"Bevis Oval Conference Table, Walnut",8
11/21/2015,"Logitech B530 USB Headset - headset - Full size, Binaural",5
5/18/2017,Flat Face Poster Frame,3
5/18/2017,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1
7/23/2017,Xerox 1909,3
9/13/2015,Staple envelope,1
9/13/2015,"Global Value Steno Chair, Gray",4
12/10/2016,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",9
10/02/2015,Xerox 202,3
10/02/2015,GBC Plastic Binding Combs,1
11/17/2017,Xerox 1905,6
11/17/2017,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",4
11/30/2015,Avery Durable Binders,7
11/30/2015,Belkin 8 Outlet Surge Protector,3
11/30/2015,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,2
12/06/2015,Spiral Phone Message Books with Labels by Adams,2
09/05/2017,Maxell LTO Ultrium - 800 GB,4
09/05/2017,Model L Table or Wall-Mount Pencil Sharpener,5
09/05/2017,Xerox 220,3
4/24/2017,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5
4/24/2017,Safco Industrial Wire Shelving System,1
11/08/2015,Fellowes Desktop Hanging File Manager,5
11/08/2015,Mitel MiVoice 5330e IP Phone,2
11/08/2015,Nu-Dell EZ-Mount Plastic Wall Frames,3
11/08/2015,Zebra ZM400 Thermal Label Printer,4
11/08/2015,Hon 4070 Series Pagoda Round Back Stacking Chairs,2
4/26/2015,Bretford CR4500 Series Slim Rectangular Table,1
4/26/2015,Crayola Colored Pencils,1
9/20/2015,GBC Ibimaster 500 Manual ProClick Binding System,6
9/20/2015,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",4
09/07/2017,Eureka The Boss Cordless Rechargeable Stick Vac,2
11/07/2016,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",5
11/07/2016,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",3
9/25/2015,"Wilson Jones 1"" Hanging DublLock Ring Binders",4
9/25/2015,Advantus Motivational Note Cards,1
9/25/2015,Wilson Jones data.warehouse D-Ring Binders with DublLock,1
9/25/2015,Wilson Jones Custom Binder Spines & Labels,2
10/03/2014,Colored Push Pins,3
10/03/2014,DAX Natural Wood-Tone Poster Frame,3
10/03/2014,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2
10/03/2014,Avery Hidden Tab Dividers for Binding Systems,3
10/03/2014,Sterling Rubber Bands by Alliance,4
2/18/2014,Akro Stacking Bins,2
06/12/2016,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",6
06/12/2016,Xerox 228,2
11/01/2017,Xerox 1939,10
11/01/2017,Xerox 1893,1
04/04/2016,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",2
04/04/2016,"Tenex File Box, Personal Filing Tote with Lid, Black",2
04/04/2016,Logitech Trackman Marble Mouse,3
6/30/2016,Bulldog Vacuum Base Pencil Sharpener,3
6/30/2016,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,7
9/22/2014,"File Shuttle II and Handi-File, Black",5
9/22/2014,Tennsco Commercial Shelving,2
05/01/2017,Kleencut Forged Office Shears by Acme United Corporation,2
05/01/2017,Bush Advantage Collection Racetrack Conference Table,4
05/01/2017,HON 5400 Series Task Chairs for Big and Tall,5
10/20/2017,Woodgrain Magazine Files by Perma,2
10/20/2017,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",1
10/20/2017,Prang Drawing Pencil Set,2
10/20/2017,DAX Wood Document Frame.,4
09/01/2014,Wilson Jones Hanging Recycled Pressboard Data Binders,2
09/01/2014,WD My Passport Ultra 2TB Portable External Hard Drive,3
08/12/2014,BlackBerry Q10,8
08/12/2014,"Seth Thomas 14"" Day/Date Wall Clock",3
8/19/2014,Space Solutions HD Industrial Steel Shelving.,3
05/10/2015,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,5
05/10/2015,Boston KS Multi-Size Manual Pencil Sharpener,2
05/10/2016,ClearOne CHATAttach 160 - speaker phone,2
03/05/2015,"Performers Binder/Pad Holder, Black",2
03/05/2015,Eldon Wave Desk Accessories,2
03/05/2015,Avanti 4.4 Cu. Ft. Refrigerator,5
03/05/2015,"Companion Letter/Legal File, Black",2
08/12/2017,Hewlett Packard 310 Color Digital Copier,1
08/12/2017,Xerox 1937,4
08/12/2017,Grandstream GXP1160 VoIP phone,8
08/12/2017,Personal File Boxes with Fold-Down Carry Handle,3
08/12/2017,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",5
08/12/2017,Avery Legal 4-Ring Binder,6
6/26/2016,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",9
6/26/2016,Insertable Tab Post Binder Dividers,1
6/26/2016,"SAFCO Mobile Desk Side File, Wire Frame",4
12/15/2016,Xerox 1958,3
9/13/2015,Heavy-Duty E-Z-D Binders,4
12/30/2014,Kensington 6 Outlet SmartSocket Surge Protector,3
12/30/2014,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",7
4/29/2014,Square Credit Card Reader,2
1/30/2017,Balt Split Level Computer Training Table,1
1/30/2017,Acme Tagit Stainless Steel Antibacterial Scissors,4
1/30/2017,Samsung Galaxy S4,4
1/30/2017,"Quartet Omega Colored Chalk, 12/Pack",2
12/25/2016,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,8
10/20/2016,Hon Every-Day Chair Series Swivel Task Chairs,4
6/13/2015,Newell 320,1
6/30/2017,"Dual Level, Single-Width Filing Carts",7
6/26/2015,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),9
2/21/2016,Avery Durable Slant Ring Binders With Label Holder,3
2/21/2016,Avery Arch Ring Binders,2
2/21/2016,Standard Rollaway File with Lock,3
4/22/2017,Tennsco Double-Tier Lockers,3
05/09/2017,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",3
05/09/2017,Harbour Creations Steel Folding Chair,3
12/21/2015,Star Micronics TSP800 TSP847IIU Receipt Printer,2
12/21/2015,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",2
12/21/2015,Enermax Acrylux Wireless Keyboard,8
12/21/2015,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",3
08/12/2014,Xerox 229,6
08/12/2014,Bulldog Vacuum Base Pencil Sharpener,5
08/12/2014,Maxell 4.7GB DVD-R,7
08/12/2014,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,6
08/12/2014,Acco Side-Punched Conventional Columnar Pads,2
08/12/2014,Avery 501,1
12/11/2015,GBC Plasticlear Binding Covers,3
11/03/2017,Binder Posts,4
3/13/2017,Panasonic KX T7736-B Digital phone,2
5/30/2016,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",9
5/30/2016,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,2
07/05/2015,Stackable Trays,2
07/05/2015,Avery 508,3
03/11/2014,Economy #2 Pencils,3
4/20/2015,Tyvek Side-Opening Peel & Seel Expanding Envelopes,2
7/26/2017,Logitech Z-906 Speaker sys - home theater - 5.1-CH,5
7/26/2017,"Global Airflow Leather Mesh Back Chair, Black",3
10/31/2014,Motorola L804,2
11/03/2017,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",4
08/11/2016,Xerox 202,5
08/11/2016,Avery Hanging File Binders,7
08/11/2016,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2
7/25/2016,Newell 325,9
03/01/2014,Recycled Steel Personal File for Hanging File Folders,3
03/01/2014,Bevis Round Conference Room Tables and Bases,3
1/26/2017,Artistic Insta-Plaque,4
1/26/2017,Samsung Galaxy Mega 6.3,7
07/12/2014,Hon Deluxe Fabric Upholstered Stacking Chairs,3
07/12/2014,Stockwell Push Pins,2
07/12/2014,Fluorescent Highlighters by Dixon,7
07/12/2014,Xerox 195,3
04/11/2017,Pencil and Crayon Sharpener,1
04/11/2017,Newell 321,8
11/13/2017,"Personal Folder Holder, Ebony",1
12/05/2015,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2
9/26/2016,Ibico Recycled Linen-Style Covers,2
11/19/2016,Disposable Triple-Filter Dust Bags,2
11/19/2016,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",5
09/08/2017,"Decoflex Hanging Personal Folder File, Blue",5
09/08/2017,Samsung Rugby III,3
7/21/2017,Avery Poly Binder Pockets,4
7/21/2017,Catalog Binders with Expanding Posts,7
10/06/2017,Xerox 1886,3
10/06/2017,Xerox 217,1
11/07/2017,Maxell CD-R Discs,4
03/09/2016,"Personal Folder Holder, Ebony",1
03/09/2016,"Situations Contoured Folding Chairs, 4/Set",5
03/09/2016,Xerox 193,3
03/09/2016,GBC Binding covers,4
5/13/2017,GBC Twin Loop Wire Binding Elements,9
07/02/2016,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,2
12/27/2014,Xerox 1983,4
12/27/2014,Enermax Acrylux Wireless Keyboard,5
4/13/2017,"Global Wood Trimmed Manager's Task Chair, Khaki",6
11/14/2014,Xerox 192,5
06/11/2017,Kensington 6 Outlet Guardian Standard Surge Protector,3
11/25/2016,Sterilite Officeware Hinged File Box,7
3/21/2014,Avery 505,5
3/21/2014,DAX Wood Document Frame,3
3/21/2014,Global Highback Leather Tilter in Burgundy,3
4/30/2015,"Eldon 200 Class Desk Accessories, Burgundy",5
4/30/2015,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",1
4/30/2015,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",10
4/30/2015,"Eldon Imàge Series Desk Accessories, Clear",5
4/30/2015,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),1
05/03/2017,"Career Cubicle Clock, 8 1/4"", Black",2
05/03/2017,Wilson Jones Legal Size Ring Binders,4
05/03/2017,Bevis 36 x 72 Conference Tables,5
05/03/2017,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",5
05/03/2017,Advantus Plastic Paper Clips,2
8/26/2016,Deflect-o Glass Clear Studded Chair Mats,3
04/11/2014,Eldon Simplefile Box Office,7
04/11/2014,AT&T SB67148 SynJ,2
04/11/2014,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,6
01/02/2017,Newell 319,2
01/02/2017,Hoover Commercial SteamVac,2
01/02/2017,"Bevis Oval Conference Table, Walnut",5
01/02/2017,"Dual Level, Single-Width Filing Carts",3
4/28/2017,Samsung Galaxy S4 Mini,2
1/30/2017,Mitel 5320 IP Phone VoIP phone,4
09/07/2014,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",4
09/07/2014,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",2
09/07/2014,Avery Legal 4-Ring Binder,5
06/11/2016,Bretford Rectangular Conference Table Tops,3
10/17/2016,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",2
12/27/2014,GBC Standard Therm-A-Bind Covers,1
11/24/2016,Howard Miller Distant Time Traveler Alarm Clock,3
11/10/2016,Acco Perma 2700 Stacking Storage Drawers,1
01/05/2015,Acco 6 Outlet Guardian Premium Surge Suppressor,6
01/05/2015,Fellowes Binding Cases,6
3/21/2017,APC 7 Outlet Network SurgeArrest Surge Protector,1
11/12/2015,"Carina 42""Hx23 3/4""W Media Storage Unit",1
11/12/2015,Xerox 1957,3
11/12/2015,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",7
09/09/2014,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",3
3/17/2016,i.Sound Portable Power - 8000 mAh,2
02/08/2016,Harbour Creations Steel Folding Chair,4
11/26/2016,Micropad Numeric Keypads,3
11/26/2016,Xerox 1959,2
09/04/2017,Pressboard Hanging Data Binders for Unburst Sheets,3
5/28/2015,Acco Perma 4000 Stacking Storage Drawers,1
5/28/2015,"Personal Filing Tote with Lid, Black/Gray",5
11/01/2014,Fellowes Superior 10 Outlet Split Surge Protector,2
12/27/2016,"OIC Colored Binder Clips, Assorted Sizes",6
12/04/2017,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2
12/23/2017,DAX Wood Document Frame,2
12/01/2016,Jensen SMPS-640 - speaker phone,3
12/01/2016,"Executive Impressions 14""",5
12/01/2016,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,3
12/01/2016,Chromcraft Round Conference Tables,3
6/30/2014,Xerox 1913,7
09/03/2014,GBC VeloBinder Strips,5
11/02/2017,Office Star Flex Back Scooter Chair with White Frame,2
4/13/2015,"Neat Ideas Personal Hanging Folder Files, Black",1
12/05/2015,Avery Arch Ring Binders,5
12/05/2015,"Global Armless Task Chair, Royal Blue",3
12/05/2015,Xerox 188,2
02/01/2016,Xerox 1883,4
07/08/2017,36X48 HARDFLOOR CHAIRMAT,4
07/08/2017,Maxell 4.7GB DVD-R,5
07/08/2017,Tensor Track Tree Floor Lamp,2
07/08/2017,Newell 325,7
07/08/2017,Hunt Boston Vacuum Mount KS Pencil Sharpener,5
12/11/2015,GBC Recycled Grain Textured Covers,4
11/15/2016,Hon Racetrack Conference Tables,4
05/09/2016,4009 Highlighters by Sanford,7
03/10/2017,"Bevis Traditional Conference Table Top, Plinth Base",4
12/17/2016,Xerox 214,10
12/17/2016,WD My Passport Ultra 1TB Portable External Hard Drive,3
04/06/2017,Easy-staple paper,3
05/09/2017,"GBC Velobind Prepunched Cover Sets, Regency Series",5
05/09/2017,Home/Office Personal File Carts,3
05/09/2017,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1
05/09/2017,Rogers Profile Extra Capacity Storage Tub,4
05/09/2017,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2
10/12/2017,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,3
10/12/2017,"OIC Colored Binder Clips, Assorted Sizes",5
10/12/2017,DAX Two-Tone Silver Metal Document Frame,2
10/12/2017,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",5
8/28/2016,GBC VeloBinder Strips,8
10/02/2015,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",2
11/23/2017,Staple remover,2
11/12/2017,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,6
12/19/2016,"Eldon ""L"" Workstation Diamond Chairmat",5
3/30/2014,Space Solutions Commercial Steel Shelving,2
11/08/2017,Howard Miller Distant Time Traveler Alarm Clock,10
9/14/2014,Revere Boxed Rubber Bands by Revere,4
9/14/2014,Xerox 1900,2
9/14/2014,Stacking Trays by OIC,5
9/14/2014,Trimflex Flexible Post Binders,2
9/20/2015,Wilson Jones Impact Binders,11
12/10/2015,Maxell 4.7GB DVD-RW 3/Pack,2
5/28/2014,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",4
3/14/2017,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,2
12/08/2016,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3
05/06/2017,Xerox 1883,4
03/06/2016,Wilson SignalBoost 841262 DB PRO Amplifier Kit,2
03/06/2016,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1
03/06/2016,Grandstream GXP1160 VoIP phone,3
10/23/2017,KI Adjustable-Height Table,4
10/23/2017,"Eldon 400 Class Desk Accessories, Black Carbon",4
10/23/2017,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,2
10/23/2017,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",3
10/23/2017,"Wirebound Message Book, 4 per Page",8
10/23/2017,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,1
4/28/2014,Samsung Galaxy Mega 6.3,5
4/18/2016,"Global High-Back Leather Tilter, Burgundy",4
4/18/2016,Tennsco 16-Compartment Lockers with Coat Rack,3
4/18/2016,"Howard Miller 16"" Diameter Gallery Wall Clock",5
5/22/2016,Nortel Business Series Terminal T7208 Digital phone,2
5/28/2017,"Global Task Chair, Black",3
5/28/2017,Storex Dura Pro Binders,3
8/25/2014,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3
8/25/2014,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",3
8/30/2014,Wilson Jones Standard D-Ring Binders,5
8/30/2014,Fellowes Bankers Box Stor/Drawer Steel Plus,3
09/03/2015,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2
3/28/2014,AT&T TR1909W,3
05/10/2015,Belkin Standard 104 key USB Keyboard,4
04/09/2015,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3
04/09/2015,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,3
9/19/2016,Avery Heavy-Duty EZD  Binder With Locking Rings,2
11/11/2016,Balt Solid Wood Round Tables,6
4/23/2017,O'Sullivan 4-Shelf Bookcase in Odessa Pine,4
4/23/2017,Maxell 4.7GB DVD-R,2
4/23/2017,Tenex Chairmats For Use with Hard Floors,3
4/23/2017,Avery 496,1
10/22/2015,Eldon Simplefile Box Office,1
04/09/2017,Tuf-Vin Binders,4
04/09/2017,Xerox 1893,2
10/27/2017,Xerox 1882,1
10/30/2015,Star Micronics TSP100 TSP143LAN Receipt Printer,4
12/18/2017,Newell 335,2
03/12/2016,Hammermill Color Copier Paper (28Lb. and 96 Bright),2
7/21/2014,Griffin GC17055 Auxiliary Audio Cable,2
5/24/2016,BIC Liqua Brite Liner,3
02/11/2017,Avery 473,2
9/20/2016,GBC Poly Designer Binding Covers,5
9/24/2017,12-1/2 Diameter Round Wall Clock,10
3/27/2017,Xerox 1982,2
3/27/2017,Xerox 1913,2
3/27/2017,Unpadded Memo Slips,3
02/02/2016,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",5
02/02/2016,Presstex Flexible Ring Binders,8
02/02/2016,Acrylic Self-Standing Desk Frames,7
07/07/2017,"Brites Rubber Bands, 1 1/2 oz. Box",3
10/23/2015,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",8
10/23/2015,Canon PC-428 Personal Copier,3
10/23/2015,Ibico Plastic Spiral Binding Combs,1
12/02/2016,WD My Passport Ultra 1TB Portable External Hard Drive,3
03/05/2014,Newell 345,3
03/05/2014,Logitech Wireless Gaming Headset G930,3
03/05/2014,Acme Forged Steel Scissors with Black Enamel Handles,2
03/05/2014,GBC Wire Binding Combs,6
03/05/2014,Xerox 1891,2
03/01/2015,Square Credit Card Reader,2
03/01/2015,Global Deluxe Steno Chair,3
2/20/2014,Xerox 204,2
05/02/2016,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",4
03/08/2016,Pressboard Hanging Data Binders for Unburst Sheets,9
03/08/2016,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",5
03/08/2016,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",3
12/11/2015,Maxell 4.7GB DVD+RW 3/Pack,11
12/11/2015,BlackBerry Q10,1
12/11/2015,Ibico Covers for Plastic or Wire Binding Elements,2
12/22/2016,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2
02/02/2016,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2
06/05/2017,Xerox 227,4
8/21/2015,"Quartet Omega Colored Chalk, 12/Pack",3
8/21/2015,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",12
04/07/2016,Newell 322,2
06/04/2017,Nu-Dell Executive Frame,6
12/04/2017,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1
12/04/2017,"Global Value Steno Chair, Gray",3
12/04/2017,Global Low Back Tilter Chair,3
01/11/2016,Ultra Door Push Plate,14
04/01/2016,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,1
9/21/2017,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7
3/16/2017,OtterBox Defender Series Case - iPhone 5c,2
3/16/2017,Nu-Dell Oak Frame,6
3/16/2017,Avery Binding System Hidden Tab Executive Style Index Sets,3
3/16/2017,Logitech G700s Rechargeable Gaming Mouse,2
3/16/2017,"File Shuttle II and Handi-File, Black",2
11/10/2017,"Global Leather & Oak Executive Chair, Burgundy",2
11/30/2016,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",4
11/30/2016,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",2
11/30/2016,Sensible Storage WireTech Storage Systems,7
11/30/2016,High-Back Leather Manager's Chair,3
1/13/2015,Avery 508,2
5/16/2014,Imation Clip USB flash drive - 8 GB,3
06/07/2015,Aluminum Screw Posts,4
06/07/2015,Xerox 200,5
06/07/2015,Avery Fluorescent Highlighter Four-Color Set,3
03/09/2017,Hewlett Packard 310 Color Digital Copier,2
03/09/2017,DXL Angle-View Binders with Locking Rings by Samsill,5
12/22/2015,"Tennsco Lockers, Sand",2
12/22/2015,Harbour Creations Steel Folding Chair,7
08/06/2014,Logitech G700s Rechargeable Gaming Mouse,2
3/27/2016,DAX Two-Tone Silver Metal Document Frame,1
3/27/2016,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",4
3/27/2016,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",2
12/05/2015,Memorex Micro Travel Drive 8 GB,3
12/05/2015,Avery 488,4
09/11/2015,Deflect-O Glasstique Clear Desk Accessories,4
7/17/2015,Avery 479,3
7/17/2015,Advantus T-Pin Paper Clips,4
5/30/2014,Brother DCP1000 Digital 3 in 1 Multifunction Machine,3
11/13/2017,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,8
12/09/2016,"Iceberg OfficeWorks 42"" Round Tables",7
3/22/2015,Logitech G602 Wireless Gaming Mouse,7
3/22/2015,"Iris 3-Drawer Stacking Bin, Black",9
12/23/2016,Wireless Extenders zBoost YX545 SOHO Signal Booster,3
12/23/2016,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",9
12/23/2016,Cisco SPA 502G IP Phone,3
12/23/2016,Cisco SPA112 2 Port Phone Adapter,3
12/23/2016,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2
04/02/2016,Global Executive Mid-Back Manager's Chair,5
4/30/2017,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",3
4/30/2017,Tenex B1-RE Series Chair Mats for Low Pile Carpets,6
11/17/2016,Apple EarPods with Remote and Mic,3
11/17/2016,"TOPS Voice Message Log Book, Flash Format",4
11/10/2016,Xerox 227,6
12/06/2016,Ibico EB-19 Dual Function Manual Binding System,7
12/06/2016,Trimflex Flexible Post Binders,13
12/06/2016,Brother DCP1000 Digital 3 in 1 Multifunction Machine,2
04/03/2016,Xerox 1962,3
11/28/2014,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,5
10/20/2015,Easy-staple paper,2
9/19/2014,Revere Boxed Rubber Bands by Revere,3
8/27/2017,Hoover Portapower Portable Vacuum,4
07/03/2017,Luxo Professional Combination Clamp-On Lamps,1
